code,name,industry,area,pe,totals,outstanding,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
002508,老板电器,家用电器,浙江,31.65,31437.5,32405,349937.25,290308.88,31890.45,90530.77,2.79,1.068,7.04,6.4,20101123
600074,中达股份,塑料,江苏,852.17,89598.13,225595.3,100994.78,28804.85,32815.37,50348.05,0.22,0.012,0.7,14.34,19970623
002195,二三四五,软件服务,上海,301.89,5873.81,34869.3,428913.56,164552.7,18056.92,334570.88,9.59,0.69,11.65,8.8,20071212
601186,中国铁建,建筑施工,北京,16.72,1026124.56,1233754.13,59867496,50692540,3977462,3357336,2.72,0.608,7.04,1.92,20080310
002018,华信国际,农药化肥,安徽,177.32,47017.14,119885.65,303665.72,187394.31,51229.96,119438.22,1,0.089,2.25,7.01,20040713
300412,迦南科技,医疗保健,浙江,50.31,1340,5340,26351.95,15137.7,9265.8,1875.81,0.35,0.646,4.9,8.85,20141231
002197,证通电子,电器仪表,深圳,112.3,21053.5,26794.77,192906.13,147621.45,15792.59,53280.65,1.99,0.175,4.26,6.14,20071218
300409,道氏技术,矿物制品,广东,45.68,1625,6500,55595.53,42150.39,8414.05,3875,0.6,0.919,6.12,9.15,20141203
300051,三五互联,互联网,福建,1597.59,20537.33,32100,73452.3,39047.35,6146.78,12572.7,0.39,0.008,1.54,11.33,20100211
300410,正业科技,电器仪表,广东,64.73,1500,6000,36502.78,28335.19,6371.27,2522.12,0.42,0.429,5.38,6.88,20141231
002244,滨江集团,区域地产,浙江,20.09,114773,135200,4068927.25,3865900.75,45952.46,56482.28,0.42,0.421,5.7,1.98,20080529
603555,贵人鸟,服饰,福建,73.66,11388.5,61400,365828.91,289462.28,56370.36,83873.81,1.37,0.32,3.44,8.89,20140124
000963,华东医药,医药商业,浙江,34.31,43404.41,43406,930636.38,737215.13,88018.38,993.17,0.02,1.264,4.72,12.24,20000127
